Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Quarter,Day,DayOfWeek,IsWeekend,Previous_Week_Sales,Rolling_Mean_4,Rolling_STD_4,Sales_Difference,Revenue_Growth
39,2012-10-05,1574408.67,0,72.05,3.617,221.8533396,6.228,2012,10,40,4,5,4,0,1495607.07,1518325.5825,57897.47574591165,78801.59999999986,5.268870519581046
39,2012-10-12,1494417.07,0,69.88,3.601,222.0510793,6.228,2012,10,41,4,12,4,0,1574408.67,1530026.33,41151.0368810861,-79991.59999999986,-5.080739297503987
39,2012-10-19,1577486.33,0,71.45,3.594,222.0951719,6.228,2012,10,42,4,19,4,0,1494417.07,1535479.7850000001,46747.5057260637,83069.26000000001,5.558639664093238
39,2012-10-26,1569502.0,0,72.9,3.506,222.1136566,6.228,2012,10,43,4,26,4,0,1577486.33,1553953.5175,39826.91894072823,-7984.3300000000745,-0.5061425793781728
40,2010-02-05,1001943.8,0,14.48,2.788,131.5279032,5.892,2010,2,5,1,5,4,0,960746.04,960746.04,0.0,41197.76000000001,4.288100942888092
40,2010-02-12,955338.29,1,20.84,2.771,131.5866129,5.892,2010,2,6,1,12,4,0,1001943.8,960746.04,0.0,-46605.51000000001,-4.651509396035986
40,2010-02-19,916289.2,0,27.84,2.747,131.637,5.892,2010,2,7,1,19,4,0,955338.29,960746.04,0.0,-39049.090000000084,-4.087462044465954
40,2010-02-26,863917.41,0,33.32,2.753,131.686,5.892,2010,2,8,1,26,4,0,916289.2,934372.175,58584.32776602091,-52371.78999999992,-5.715639778358178
40,2010-03-05,990152.28,0,34.78,2.766,131.735,5.892,2010,3,9,1,5,4,0,863917.41,931424.295,54182.11882802451,126234.87,14.61191411804052
40,2010-03-12,899352.4,0,35.1,2.805,131.784,5.892,2010,3,10,1,12,4,0,990152.28,917427.8225,53167.12118198765,-90799.88,-9.170294492479481
40,2010-03-19,894865.3,0,40.54,2.834,131.8242903,5.892,2010,3,11,1,19,4,0,899352.4,912071.8475,54385.21064867874,-4487.099999999977,-0.49892567140533306
40,2010-03-26,873354.58,0,39.51,2.831,131.863129,5.892,2010,3,12,1,26,4,0,894865.3,914431.14,51740.26581308607,-21510.72000000009,-2.4037941799732416
40,2010-04-02,1041202.13,0,41.39,2.826,131.9019677,5.435,2010,4,13,2,2,4,0,873354.58,927193.6025,76847.98064068063,167847.55000000005,19.218717556848453
40,2010-04-09,919839.19,0,54.31,2.849,131.9408065,5.435,2010,4,14,2,9,4,0,1041202.13,932315.2999999999,75035.24520983323,-121362.94000000006,-11.656040311788457
40,2010-04-16,882636.96,0,43.3,2.885,131.9809,5.435,2010,4,15,2,16,4,0,919839.19,929258.215,77285.00493081029,-37202.22999999998,-4.044427591740245
40,2010-04-23,844958.49,0,45.85,2.895,132.0226667,5.435,2010,4,16,2,23,4,0,882636.96,922159.1924999999,85046.18100088621,-37678.46999999997,-4.26885250760403
40,2010-04-30,816838.31,0,46.5,2.935,132.0644333,5.435,2010,4,17,2,30,4,0,844958.49,866068.2375,44851.77476684856,-28120.179999999935,-3.3279954379770693
40,2010-05-07,1009797.06,0,60.05,2.981,132.1062,5.435,2010,5,18,2,7,4,0,816838.31,888557.7050000001,85202.89429738358,192958.75,23.622637141002848
40,2010-05-14,907262.47,0,45.5,2.983,132.152129,5.435,2010,5,19,2,14,4,0,1009797.06,894714.0825,85521.5541381499,-102534.59000000008,-10.15397985016911
40,2010-05-21,885613.91,0,56.75,2.961,132.2230323,5.435,2010,5,20,2,21,4,0,907262.47,904877.9375,79866.11093422351,-21648.55999999994,-2.386140804435561
40,2010-05-28,1008483.07,0,67.88,2.906,132.2939355,5.435,2010,5,21,2,28,4,0,885613.91,952789.1275000001,65668.1200898691,122869.15999999992,13.873896809050787
40,2010-06-04,1052429.03,0,65.7,2.857,132.3648387,5.435,2010,6,22,2,4,4,0,1008483.07,963447.1200000001,79918.16767622808,43945.96000000008,4.357629920351571
40,2010-06-11,1007574.67,0,59.42,2.83,132.4357419,5.435,2010,6,23,2,11,4,0,1052429.03,988525.17,71730.1237982739,-44854.359999999986,-4.261984297411483
40,2010-06-18,973105.3,0,60.97,2.805,132.4733333,5.435,2010,6,24,2,18,4,0,1007574.67,1010398.0175,32501.236414139446,-34469.369999999995,-3.4210238730991516
40,2010-06-25,940405.03,0,69.72,2.81,132.4976,5.435,2010,6,25,2,25,4,0,973105.3,993378.5075000001,47978.076583756374,-32700.27000000002,-3.3604040590468487
40,2010-07-02,1087578.78,0,65.47,2.815,132.5218667,5.326,2010,7,26,3,2,4,0,940405.03,1002165.945,63202.1581865577,147173.75,15.65003857965328
40,2010-07-09,1058250.91,0,76.67,2.806,132.5461333,5.326,2010,7,27,3,9,4,0,1087578.78,1014835.0049999999,69420.90719206323,-29327.87000000011,-2.6966202852909755
40,2010-07-16,959229.09,0,74.25,2.796,132.5667742,5.326,2010,7,28,3,16,4,0,1058250.91,1011365.9525,72480.57042802656,-99021.81999999995,-9.357121176489228
40,2010-07-23,922341.82,0,71.79,2.784,132.5825806,5.326,2010,7,29,3,23,4,0,959229.09,1006850.1499999999,78673.5301211424,-36887.27000000002,-3.845512024661389
40,2010-07-30,953393.02,0,71.35,2.792,132.5983871,5.326,2010,7,30,3,30,4,0,922341.82,973303.71,58900.1175002578,31051.20000000007,3.3665610001290056
40,2010-08-06,1057295.87,0,69.16,2.792,132.6141935,5.326,2010,8,31,3,6,4,0,953393.02,973064.95,58441.137488666755,103902.8500000001,10.898218029748119
40,2010-08-13,924011.76,0,67.47,2.81,132.63,5.326,2010,8,32,3,13,4,0,1057295.87,964260.6174999999,63641.7551535207,-133284.1100000001,-12.606131715997348
40,2010-08-20,932397.0,0,67.05,2.796,132.6616129,5.326,2010,8,33,3,20,4,0,924011.76,966774.4125000001,61599.91036842567,8385.23999999999,0.9074819567231471
40,2010-08-27,922328.02,0,62.57,2.77,132.6932258,5.326,2010,8,34,3,27,4,0,932397.0,959008.1625000001,65672.94840589298,-10068.979999999981,-1.0799026594894643
40,2010-09-03,976453.34,0,70.66,2.735,132.7248387,5.326,2010,9,35,3,3,4,0,922328.02,938797.53,25487.19001884391,54125.31999999995,5.868337383916836
40,2010-09-10,967310.82,1,62.75,2.717,132.7564516,5.326,2010,9,36,3,10,4,0,976453.34,949622.295,26296.242621841404,-9142.520000000019,-0.9362987073196983
40,2010-09-17,855046.95,0,55.34,2.716,132.7670667,5.326,2010,9,37,3,17,4,0,967310.82,930284.7825,55457.204711866725,-112263.87,-11.605770108102378
40,2010-09-24,844373.31,0,55.63,2.718,132.7619333,5.326,2010,9,38,3,24,4,0,855046.95,910796.105,70768.9703617872,-10673.639999999898,-1.2483103997973326
40,2010-10-01,891152.33,0,62.01,2.717,132.7568,5.287,2010,10,39,4,1,4,0,844373.31,889470.8524999999,55619.78457902962,46779.0199999999,5.540087476237246
40,2010-10-08,972405.38,0,52.02,2.776,132.7516667,5.287,2010,10,40,4,8,4,0,891152.33,890744.4924999999,58003.643522632236,81253.05000000005,9.11775094612613
40,2010-10-15,917883.17,0,44.56,2.878,132.7633548,5.287,2010,10,41,4,15,4,0,972405.38,906453.5475,53442.69088047916,-54522.20999999996,-5.606942446163756
40,2010-10-22,882180.91,0,41.25,2.919,132.8170968,5.287,2010,10,42,4,22,4,0,917883.17,915905.4475,40604.65906908276,-35702.26000000001,-3.8896300931195857
40,2010-10-29,875038.84,0,47.1,2.938,132.8708387,5.287,2010,10,43,4,29,4,0,882180.91,911877.0750000001,44492.1965328175,-7142.070000000065,-0.8095924451595835
40,2010-11-05,968270.66,0,36.45,2.938,132.9245806,5.287,2010,11,44,4,5,4,0,875038.84,910843.395,42626.1007777871,93231.82000000007,10.654592200730207
40,2010-11-12,935481.32,0,38.5,2.961,132.9783226,5.287,2010,11,45,4,12,4,0,968270.66,915242.9325,44463.462895406396,-32789.340000000084,-3.3863816548980306
40,2010-11-19,852452.93,0,40.52,3.03,132.9172,5.287,2010,11,46,4,19,4,0,935481.32,907810.9375,53415.18972911782,-83028.3899999999,-8.875472788703028
40,2010-11-26,1166142.85,1,32.94,3.07,132.8369333,5.287,2010,11,47,4,26,4,0,852452.93,980586.94,132960.55550830468,313689.92000000004,36.798503349621896
40,2010-12-03,1000582.06,0,33.6,3.065,132.7566667,5.287,2010,12,48,4,3,4,0,1166142.85,988664.79,132944.39362820945,-165560.79000000004,-14.197299241683814
40,2010-12-10,1111215.72,0,21.64,3.132,132.6764,5.287,2010,12,49,4,10,4,0,1000582.06,1032598.39,138434.38821128797,110633.65999999992,11.056930203205912
40,2010-12-17,1179036.3,0,23.01,3.139,132.6804516,5.287,2010,12,50,4,17,4,0,1111215.72,1114244.2325,81280.87076042309,67820.58000000007,6.1032775886215935
40,2010-12-24,1648829.18,0,24.18,3.15,132.7477419,5.287,2010,12,51,4,24,4,0,1179036.3,1234915.815,285575.9187779825,469792.8799999999,39.84549754744615
40,2010-12-31,811318.3,1,19.29,3.177,132.8150323,5.287,2010,12,52,4,31,4,0,1648829.18,1187599.875,346519.9221916433,-837510.8799999999,-50.79427815560614
40,2011-01-07,894280.19,0,24.05,3.193,132.8823226,5.114,2011,1,1,1,7,4,0,811318.3,1133365.9925,378005.64892447833,82961.8899999999,10.225566217352657
40,2011-01-14,771315.62,0,18.55,3.215,132.9510645,5.114,2011,1,2,1,14,4,0,894280.19,1031435.8225,414769.2004282932,-122964.56999999995,-13.750116727957481
40,2011-01-21,764014.75,0,14.64,3.232,133.0285161,5.114,2011,1,3,1,21,4,0,771315.62,810232.215,59765.645426252486,-7300.869999999995,-0.9465476661810629
40,2011-01-28,775910.43,0,9.51,3.243,133.1059677,5.114,2011,1,4,1,28,4,0,764014.75,801380.2474999999,62126.68012516692,11895.680000000051,1.556996118203222
40,2011-02-04,904261.65,0,13.29,3.24,133.1834194,5.114,2011,2,5,1,4,4,0,775910.43,803875.6124999999,67103.02881404394,128351.21999999997,16.542015036452078
40,2011-02-11,931939.52,1,16.87,3.255,133.260871,5.114,2011,2,6,1,11,4,0,904261.65,844031.5875,86407.27478598278,27677.869999999995,3.060825370621434
40,2011-02-18,968694.45,0,21.82,3.263,133.3701429,5.114,2011,2,7,1,18,4,0,931939.52,895201.5125000001,83792.0869632901,36754.929999999935,3.9439179486668765
40,2011-02-25,888869.27,0,16.5,3.281,133.4921429,5.114,2011,2,8,1,25,4,0,968694.45,923441.2225,35038.795453569175,-79825.17999999993,-8.240491106354531
40,2011-03-04,977070.62,0,18.49,3.437,133.6141429,5.114,2011,3,9,1,4,4,0,888869.27,941643.4650000001,40274.56313574826,88201.34999999998,9.922870885164022
40,2011-03-11,860255.58,0,30.53,3.6,133.7361429,5.114,2011,3,10,1,11,4,0,977070.62,923722.48,58055.42113663319,-116815.04000000004,-11.95563939892083
40,2011-03-18,871024.26,0,35.76,3.634,133.8492258,5.114,2011,3,11,1,18,4,0,860255.58,899304.9325,53169.70807983338,10768.680000000051,1.2518000755077987
40,2011-03-25,834621.39,0,28.89,3.624,133.9587419,5.114,2011,3,12,1,25,4,0,871024.26,885742.9624999999,62770.489534748616,-36402.869999999995,-4.179317577216506
40,2011-04-01,841889.08,0,28.6,3.638,134.0682581,4.781,2011,4,13,2,1,4,0,834621.39,851947.5774999999,16676.45911646842,7267.689999999944,0.8707768680598929
40,2011-04-08,947753.32,0,34.77,3.72,134.1777742,4.781,2011,4,14,2,8,4,0,841889.08,873822.0125,51736.72657519358,105864.23999999999,12.574606621575374
40,2011-04-15,874446.32,0,43.69,3.823,134.2784667,4.781,2011,4,15,2,15,4,0,947753.32,874677.5275,51703.32467482602,-73307.0,-7.734818591825139
40,2011-04-22,965056.4,0,39.32,3.919,134.3571,4.781,2011,4,16,2,22,4,0,874446.32,907286.2799999999,58680.56132377118,90610.08000000007,10.36199454758985
40,2011-04-29,847246.5,0,52.68,3.988,134.4357333,4.781,2011,4,17,2,29,4,0,965056.4,908625.635,56718.69403516181,-117809.90000000002,-12.20756631425894
40,2011-05-06,1016752.55,0,50.81,4.078,134.5143667,4.781,2011,5,18,2,6,4,0,847246.5,925875.4424999999,78785.0690972442,169506.05000000005,20.006698168714777
40,2011-05-13,903864.02,0,54.09,4.095,134.593,4.781,2011,5,19,2,13,4,0,1016752.55,933229.8674999999,73585.45859294845,-112888.53000000003,-11.102851918099445
40,2011-05-20,907110.83,0,56.38,4.101,134.6803871,4.781,2011,5,20,2,20,4,0,903864.02,918743.475,70885.61872787333,3246.8099999999395,0.3592144313920073
40,2011-05-27,972373.81,0,63.11,4.034,134.7677742,4.781,2011,5,21,2,27,4,0,907110.83,950025.3025,54542.02446555229,65262.9800000001,7.194598260942392
40,2011-06-03,1075687.74,0,66.16,3.973,134.8551613,4.781,2011,6,22,2,3,4,0,972373.81,964759.1000000001,80404.5620240414,103313.92999999993,10.624919031910158
40,2011-06-10,984336.04,0,64.19,3.924,134.9425484,4.781,2011,6,23,2,10,4,0,1075687.74,984877.105,69404.10673168837,-91351.69999999995,-8.49239947645029
40,2011-06-17,971422.67,0,59.16,3.873,135.0837333,4.781,2011,6,24,2,17,4,0,984336.04,1000955.0650000001,50167.10474809128,-12913.369999999995,-1.3118863350771952
40,2011-06-24,977103.64,0,62.59,3.851,135.2652667,4.781,2011,6,25,2,24,4,0,971422.67,1002137.5225000001,49317.42325864245,5680.969999999972,0.5848092880105394
40,2011-07-01,1048866.3,0,65.25,3.815,135.4468,4.584,2011,7,26,3,1,4,0,977103.64,995432.1625000001,36012.59711103465,71762.66000000003,7.34442663625734
40,2011-07-08,1107366.06,0,67.86,3.784,135.6283333,4.584,2011,7,27,3,8,4,0,1048866.3,1026189.6675,64582.50142711607,58499.76000000001,5.577427742697044
40,2011-07-15,953252.14,0,68.9,3.827,135.7837419,4.584,2011,7,28,3,15,4,0,1107366.06,1021647.035,70120.40914093982,-154113.92000000004,-13.917161232122288
40,2011-07-22,980642.1,0,73.34,3.882,135.8738387,4.584,2011,7,29,3,22,4,0,953252.14,1022531.65,69389.66257234981,27389.959999999963,2.8733174414903453
40,2011-07-29,929096.9,0,67.45,3.898,135.9639355,4.584,2011,7,30,3,29,4,0,980642.1,992589.2999999999,79362.32783582699,-51545.19999999995,-5.256270355922916
40,2011-08-05,1063818.2,0,68.1,3.903,136.0540323,4.584,2011,8,31,3,5,4,0,929096.9,981702.335,58654.027341213216,134721.29999999993,14.500242116834091
40,2011-08-12,955506.95,0,68.3,3.88,136.144129,4.584,2011,8,32,3,12,4,0,1063818.2,982266.0375000001,58299.22334461966,-108311.25,-10.181368395464565
40,2011-08-19,943237.12,0,64.05,3.82,136.183129,4.584,2011,8,33,3,19,4,0,955506.95,972914.7925,61555.488311428926,-12269.829999999958,-1.284117295012868
40,2011-08-26,969611.3,0,65.01,3.796,136.2136129,4.584,2011,8,34,3,26,4,0,943237.12,983043.3925000001,54917.470297078005,26374.18000000005,2.7961346559389066
40,2011-09-02,957298.26,0,63.79,3.784,136.2440968,4.584,2011,9,35,3,2,4,0,969611.3,956413.4075,10792.027116828549,-12313.040000000037,-1.2698944412054642
40,2011-09-09,1021391.99,1,64.83,3.809,136.2745806,4.584,2011,9,36,3,9,4,0,957298.26,972884.6675,34086.108814934174,64093.72999999998,6.695272798260385
40,2011-09-16,890661.79,0,58.28,3.809,136.3145,4.584,2011,9,37,3,16,4,0,1021391.99,959740.8350000001,53777.850530039126,-130730.19999999995,-12.799219230219336
40,2011-09-23,876583.98,0,54.09,3.758,136.367,4.584,2011,9,38,3,23,4,0,890661.79,936484.005,66659.05167460507,-14077.810000000056,-1.580601094383992
40,2011-09-30,912857.1,0,63.45,3.684,136.4195,4.584,2011,9,39,3,30,4,0,876583.98,925373.7150000001,65730.588423784,36273.119999999995,4.138008545399153
40,2011-10-07,1070389.98,0,50.21,3.633,136.472,4.42,2011,10,40,4,7,4,0,912857.1,937623.2124999999,89761.79214672421,157532.88,17.25712381488844
40,2011-10-14,936751.68,0,53.9,3.583,136.5150968,4.42,2011,10,41,4,14,4,0,1070389.98,949145.6849999999,84529.78343715532,-133638.29999999993,-12.485010369771953
40,2011-10-21,942319.65,0,51.61,3.618,136.5017742,4.42,2011,10,42,4,21,4,0,936751.68,965579.6025,71032.74364104679,5567.969999999972,0.5943912478491601
40,2011-10-28,941675.95,0,42.09,3.604,136.4884516,4.42,2011,10,43,4,28,4,0,942319.65,972784.3150000001,65117.9514718525,-643.7000000000698,-0.06831015356626277
40,2011-11-04,1011321.18,0,35.4,3.586,136.475129,4.42,2011,11,44,4,4,4,0,941675.95,958017.1150000001,35622.96147265925,69645.2300000001,7.395880716715777
40,2011-11-11,1037687.07,0,40.75,3.57,136.4618065,4.42,2011,11,45,4,11,4,0,1011321.18,983250.9625,48836.73793910119,26365.889999999898,2.6070738476969204
40,2011-11-18,905399.99,0,41.85,3.571,136.4666667,4.42,2011,11,46,4,18,4,0,1037687.07,974021.0475000001,61100.23777965621,-132287.07999999996,-12.748263308320876
40,2011-11-25,1230011.95,1,32.76,3.536,136.4788,4.42,2011,11,47,4,25,4,0,905399.99,1046105.0475,135278.0368681125,324611.95999999996,35.85287868182989
40,2011-12-02,1059676.62,0,38.51,3.501,136.4909333,4.42,2011,12,48,4,2,4,0,1230011.95,1058193.9075,133279.34295323485,-170335.32999999984,-13.848266270908983
40,2011-12-09,1158708.98,0,34.48,3.47,136.5030667,4.42,2011,12,49,4,9,4,0,1059676.62,1088449.385,140607.40084191234,99032.35999999987,9.34552656262246
40,2011-12-16,1198670.19,0,29.53,3.445,136.5335161,4.42,2011,12,50,4,16,4,0,1158708.98,1161766.935,74051.81926085315,39961.20999999996,3.4487701993989863
40,2011-12-23,1601585.7,0,24.46,3.413,136.5883871,4.42,2011,12,51,4,23,4,0,1198670.19,1254660.3725,238549.37773902982,402915.51,33.613542187113204
40,2011-12-30,908853.15,1,18.75,3.402,136.6432581,4.42,2011,12,52,4,30,4,0,1601585.7,1216954.505,286702.2023386568,-692732.5499999999,-43.25291802992496
40,2012-01-06,954576.86,0,23.29,3.439,136.698129,4.261,2012,1,1,1,6,4,0,908853.15,1165921.475,317083.8297605253,45723.70999999996,5.03092386267242
40,2012-01-13,780607.52,0,25.9,3.523,136.753,4.261,2012,1,2,1,13,4,0,954576.86,1061405.8075,367571.6401186371,-173969.33999999997,-18.224759816616544
40,2012-01-20,811365.42,0,14.02,3.542,136.8564194,4.261,2012,1,3,1,20,4,0,780607.52,863850.7374999999,81528.29416330461,30757.900000000023,3.940251562014163
40,2012-01-27,770157.29,0,22.91,3.568,136.9598387,4.261,2012,1,4,1,27,4,0,811365.42,829176.7725,85410.18250354272,-41208.130000000005,-5.078862000305608
40,2012-02-03,979552.34,0,27.86,3.633,137.0632581,4.261,2012,2,5,1,3,4,0,770157.29,835420.6425000001,97666.75232902472,209395.04999999993,27.18860844646422
40,2012-02-10,999785.48,1,23.92,3.655,137.1666774,4.261,2012,2,6,1,10,4,0,979552.34,890215.1325000001,116358.58427329686,20233.140000000014,2.06554965710153
40,2012-02-17,975500.87,0,25.56,3.703,137.2583103,4.261,2012,2,7,1,17,4,0,999785.48,931248.995,107918.53219777737,-24284.609999999986,-2.4289820652326326
40,2012-02-24,919301.81,0,29.88,3.751,137.3411034,4.261,2012,2,8,1,24,4,0,975500.87,968535.125,34498.331473070306,-56199.05999999994,-5.761046630332574
40,2012-03-02,927732.02,0,23.79,3.827,137.4238966,4.261,2012,3,9,1,2,4,0,919301.81,955580.045,38481.95500636971,8430.209999999963,0.9170231047407557
40,2012-03-09,954233.87,0,30.58,3.876,137.5066897,4.261,2012,3,10,1,9,4,0,927732.02,944192.1425000001,25635.50268364977,26501.849999999977,2.8566277145419616
40,2012-03-16,891154.18,0,37.13,3.867,137.5843871,4.261,2012,3,11,1,16,4,0,954233.87,923105.4700000001,25985.47679970177,-63079.689999999944,-6.610506290245173
40,2012-03-23,844490.86,0,52.27,3.889,137.6552903,4.261,2012,3,12,1,23,4,0,891154.18,904402.7325,47582.75082984212,-46663.320000000065,-5.236279091458681
40,2012-03-30,871945.64,0,36.25,3.921,137.7261935,4.261,2012,3,13,1,30,4,0,844490.86,890456.1375000001,46631.64762091806,27454.780000000028,3.2510452510995833
40,2012-04-06,1132064.23,0,36.54,3.957,137.7970968,4.125,2012,4,14,2,6,4,0,871945.64,934913.7275,132821.30055546903,260118.58999999997,29.831973240900655
40,2012-04-13,857811.17,0,40.65,4.025,137.868,4.125,2012,4,15,2,13,4,0,1132064.23,926577.975,137448.73097560144,-274253.05999999994,-24.225927534164732
40,2012-04-20,896979.93,0,55.3,4.046,137.9230667,4.125,2012,4,16,2,20,4,0,857811.17,939700.2425,129261.27951020015,39168.76000000001,4.566128463913569
40,2012-04-27,875372.91,0,47.51,4.023,137.9781333,4.125,2012,4,17,2,27,4,0,896979.93,940557.06,128672.47587519974,-21607.02000000002,-2.4088632618569314
40,2012-05-04,993311.59,0,44.47,3.991,138.0332,4.125,2012,5,18,2,4,4,0,875372.91,905868.9,60456.01332354907,117938.67999999993,13.47296433927798
40,2012-05-11,967729.35,0,52.06,3.947,138.0882667,4.125,2012,5,19,2,11,4,0,993311.59,933348.4450000001,56158.87264049123,-25582.23999999999,-2.5754496632823938
40,2012-05-18,896295.41,0,57.59,3.899,138.1065806,4.125,2012,5,20,2,18,4,0,967729.35,933177.315,56307.48412733765,-71433.93999999994,-7.381603131082047
40,2012-05-25,991054.49,0,65.25,3.85,138.1101935,4.125,2012,5,21,2,25,4,0,896295.41,962097.71,45366.872888351216,94759.07999999996,10.572304503935813
40,2012-06-01,1037464.27,0,64.75,3.798,138.1138065,4.125,2012,6,22,2,1,4,0,991054.49,973135.88,58858.32351442734,46409.78000000003,4.682868648322256
40,2012-06-08,1079386.88,0,55.78,3.746,138.1174194,4.125,2012,6,23,2,8,4,0,1037464.27,1001050.2625,78604.70760652237,41922.60999999987,4.040872655787931
40,2012-06-15,977950.28,0,63.39,3.683,138.1295333,4.125,2012,6,24,2,15,4,0,1079386.88,1021463.98,46293.450919990886,-101436.59999999986,-9.397612837391527
40,2012-06-22,1033552.18,0,69.32,3.629,138.1629,4.125,2012,6,25,2,22,4,0,977950.28,1032088.4025,41629.816548521296,55601.90000000002,5.685554893445096
40,2012-06-29,988764.84,0,64.42,3.577,138.1962667,4.125,2012,6,26,2,29,4,0,1033552.18,1019913.5449999999,46383.35683311175,-44787.340000000084,-4.333340963975334
40,2012-07-06,1182901.56,0,69.08,3.538,138.2296333,4.156,2012,7,27,3,6,4,0,988764.84,1045792.2150000001,94522.3793378506,194136.7200000001,19.634266121356024
40,2012-07-13,979848.71,0,67.48,3.561,138.263,4.156,2012,7,28,3,13,4,0,1182901.56,1046266.8225,94071.88259533266,-203052.8500000001,-17.16565916102098
40,2012-07-20,968502.38,0,70.45,3.61,138.2331935,4.156,2012,7,29,3,20,4,0,979848.71,1030004.3725,102268.16798416682,-11346.329999999958,-1.1579675397031404
40,2012-07-27,954396.85,0,67.88,3.701,138.2033871,4.156,2012,7,30,3,27,4,0,968502.38,1021412.375,108161.67417670455,-14105.530000000028,-1.4564269836900172
40,2012-08-03,1068346.76,0,70.15,3.698,138.1735806,4.156,2012,8,31,3,3,4,0,954396.85,992773.6749999999,51446.484670082216,113949.91000000003,11.939468366853896
40,2012-08-10,1007906.43,0,70.09,3.772,138.1437742,4.156,2012,8,32,3,10,4,0,1068346.76,999788.1050000001,51007.70855294377,-60440.32999999996,-5.657370084596874
40,2012-08-17,969387.48,0,69.41,3.84,138.1857097,4.156,2012,8,33,3,17,4,0,1007906.43,1000009.38,50828.3534934937,-38518.95000000007,-3.821679161229289
40,2012-08-24,945318.47,0,63.91,3.874,138.2814516,4.156,2012,8,34,3,24,4,0,969387.48,997739.7849999999,53667.34902573376,-24069.01000000001,-2.4829091046234693
40,2012-08-31,987264.67,0,66.11,3.884,138.3771935,4.156,2012,8,35,3,31,4,0,945318.47,977469.2625,26591.727035994543,41946.20000000007,4.4372559440206505
40,2012-09-07,1088248.4,1,65.06,3.921,138.4729355,4.156,2012,9,36,3,7,4,0,987264.67,997554.7549999999,62857.637945389375,100983.72999999986,10.228638081417403
40,2012-09-14,901709.82,0,59.38,3.988,138.5673,4.156,2012,9,37,3,14,4,0,1088248.4,980635.34,79793.56221458974,-186538.57999999996,-17.141176591667858
40,2012-09-21,899768.4,0,54.12,4.056,138.6534,4.156,2012,9,38,3,21,4,0,901709.82,969247.8225,89208.58735158549,-1941.4199999999255,-0.21530429822755234
40,2012-09-28,919595.44,0,50.98,4.018,138.7395,4.156,2012,9,39,3,28,4,0,899768.4,952330.515,91050.32911104047,19827.03999999992,2.2035714968429563
40,2012-10-05,1069112.0,0,57.21,4.027,138.8256,4.145,2012,10,40,4,5,4,0,919595.44,947546.415,81533.59352311662,149516.56000000006,16.258949696401285
40,2012-10-12,982523.26,0,47.35,4.029,138.9117,4.145,2012,10,41,4,12,4,0,1069112.0,967749.7749999999,76229.6176958795,-86588.73999999999,-8.099127126063498
40,2012-10-19,918170.5,0,46.33,4.0,138.8336129,4.145,2012,10,42,4,19,4,0,982523.26,972350.3,71145.02016705573,-64352.76000000001,-6.54974417603101
40,2012-10-26,921264.52,0,49.65,3.917,138.7281613,4.145,2012,10,43,4,26,4,0,918170.5,972767.5700000001,70736.19274291742,3094.0200000000186,0.3369766290683504
41,2010-02-05,1086533.18,0,30.27,2.58,189.3816974,7.541,2010,2,5,1,5,4,0,960746.04,960746.04,0.0,125787.1399999999,13.092652455793614
41,2010-02-12,1075656.34,1,23.04,2.572,189.4642725,7.541,2010,2,6,1,12,4,0,1086533.18,960746.04,0.0,-10876.839999999851,-1.0010591669183864
41,2010-02-19,1052034.74,0,24.13,2.55,189.5340998,7.541,2010,2,7,1,19,4,0,1075656.34,960746.04,0.0,-23621.600000000093,-2.1960173636870017
41,2010-02-26,991941.73,0,21.84,2.586,189.6018023,7.541,2010,2,8,1,26,4,0,1052034.74,1051541.4975,42262.351437966165,-60093.01000000001,-5.712074679206887
41,2010-03-05,1063557.49,0,32.49,2.62,189.6695049,7.541,2010,3,9,1,5,4,0,991941.73,1045797.5750000001,37176.67143085707,71615.76000000001,7.219754732972068
41,2010-03-12,1023997.71,0,33.4,2.684,189.7372075,7.541,2010,3,10,1,12,4,0,1063557.49,1032882.9175,31952.305338621456,-39559.78000000003,-3.7195713792584946
41,2010-03-19,1006597.69,0,36.7,2.692,189.734262,7.541,2010,3,11,1,19,4,0,1023997.71,1021523.6549999999,30934.54892099946,-17400.02000000002,-1.6992245031485491
41,2010-03-26,1015196.46,0,32.3,2.717,189.7195417,7.541,2010,3,12,1,26,4,0,1006597.69,1027337.3374999999,25169.99830390869,8598.770000000019,0.8542409828101253
41,2010-04-02,1168826.39,0,41.31,2.725,189.7048215,7.363,2010,4,13,2,2,4,0,1015196.46,1053654.5625,77109.12969568578,153629.92999999993,15.133024597032179
41,2010-04-09,1082158.21,0,37.3,2.75,189.6901012,7.363,2010,4,14,2,9,4,0,1168826.39,1068194.6875,75110.41145720806,-86668.17999999993,-7.414974605424502
41,2010-04-16,1043388.79,0,46.79,2.765,189.6628845,7.363,2010,4,15,2,16,4,0,1082158.21,1077392.4625,66851.74621946749,-38769.419999999925,-3.582601845251437
41,2010-04-23,1067340.74,0,45.29,2.776,189.6190057,7.363,2010,4,16,2,23,4,0,1043388.79,1090428.5325,54651.64173146633,23951.949999999953,2.295592039090237
41,2010-04-30,1063960.11,0,40.2,2.766,189.575127,7.363,2010,4,17,2,30,4,0,1067340.74,1064211.9625000001,15974.197847593983,-3380.6299999998882,-0.31673390448863487
41,2010-05-07,1175738.22,0,41.5,2.771,189.5312483,7.363,2010,5,18,2,7,4,0,1063960.11,1087606.965,59699.968552049984,111778.10999999987,10.505855337001297
